country,date,type,median,lower_90,upper_90,lower_50,upper_50
Afghanistan,2020-06-17,estimate,12,0,45,0,12
Afghanistan,2020-06-18,estimate,16,0,56,0,16
Afghanistan,2020-06-19,estimate,13,0,47,0,13
Afghanistan,2020-06-20,estimate,13,0,52,0,13
Afghanistan,2020-06-21,estimate,11,0,43,0,11
Afghanistan,2020-06-22,estimate,12,0,47,0,12
Afghanistan,2020-06-23,estimate,12,0,41,0,12
Afghanistan,2020-06-24,estimate,15,0,52,0,15
Afghanistan,2020-06-25,estimate,18,0,69,0,18
Afghanistan,2020-06-26,estimate,15,0,53,0,15
Afghanistan,2020-06-27,estimate,15,0,56,0,15
Afghanistan,2020-06-28,estimate,14,0,51,0,14
Afghanistan,2020-06-29,estimate,14,0,50,0,14
Afghanistan,2020-06-30,estimate,12,0,45,0,12
Afghanistan,2020-07-01,estimate,16,0,59,0,16
Afghanistan,2020-07-02,estimate,18,0,68,0,18
Afghanistan,2020-07-03,estimate,15,0,53,0,15
Afghanistan,2020-07-04,estimate,16,0,61,0,16
Afghanistan,2020-07-05,estimate,13,0,46,0,13
Afghanistan,2020-07-06,estimate,13,0,48,0,13
Afghanistan,2020-07-07,estimate,12,0,42,0,12
Afghanistan,2020-07-08,estimate,14,0,57,0,14
Afghanistan,2020-07-09,estimate,18,0,69,0,18
Afghanistan,2020-07-10,estimate,14,0,51,0,14
Afghanistan,2020-07-11,estimate,15,0,51,0,15
Afghanistan,2020-07-12,estimate,11,0,42,0,11
Afghanistan,2020-07-13,estimate,11,0,41,0,11
Afghanistan,2020-07-14,estimate,10,0,38,0,10
Afghanistan,2020-07-15,estimate,12,0,46,0,12
Afghanistan,2020-07-16,estimate,14,0,55,0,14
Afghanistan,2020-07-17,estimate,11,0,42,0,11
Afghanistan,2020-07-18,estimate,12,0,43,0,12
Afghanistan,2020-07-19,estimate,9,0,33,0,9
Afghanistan,2020-07-20,estimate,9,0,33,0,9
Afghanistan,2020-07-21,estimate,8,0,30,0,8
Afghanistan,2020-07-22,estimate,9,0,36,0,9
Afghanistan,2020-07-23,estimate,11,0,40,0,11
Afghanistan,2020-07-24,estimate,9,0,33,0,9
Afghanistan,2020-07-25,estimate,9,0,33,0,9
Afghanistan,2020-07-26,estimate,7,0,24,0,7
Afghanistan,2020-07-27,estimate,6,0,25,0,6
Afghanistan,2020-07-28,estimate,5,0,20,0,5
Afghanistan,2020-07-29,estimate,7,0,26,0,7
Afghanistan,2020-07-30,estimate,8,0,29,0,8
Afghanistan,2020-07-31,estimate,6,0,24,0,6
Afghanistan,2020-08-01,estimate,6,0,23,0,6
Afghanistan,2020-08-02,estimate,5,0,17,0,5
Afghanistan,2020-08-03,estimate,4,0,17,0,4
Afghanistan,2020-08-04,estimate,4,0,15,0,4
Afghanistan,2020-08-05,estimate,5,0,19,0,5
Afghanistan,2020-08-06,estimate,6,0,21,0,6
Afghanistan,2020-08-07,estimate,4,0,16,0,4
Afghanistan,2020-08-08,estimate,4,0,18,0,4
Afghanistan,2020-08-09,estimate based on partial data,3,0,14,0,3
Afghanistan,2020-08-10,estimate based on partial data,3,0,13,0,3
Afghanistan,2020-08-11,estimate based on partial data,3,0,12,0,3
Afghanistan,2020-08-12,estimate based on partial data,4,0,14,0,4
Afghanistan,2020-08-13,estimate based on partial data,4,0,18,0,4
Afghanistan,2020-08-14,estimate based on partial data,3,0,13,0,3
Afghanistan,2020-08-15,estimate based on partial data,3,0,13,0,3
Afghanistan,2020-08-16,estimate based on partial data,3,0,10,0,3
Afghanistan,2020-08-17,estimate based on partial data,2,0,10,0,2
Afghanistan,2020-08-18,estimate based on partial data,2,0,10,0,2
Afghanistan,2020-08-19,estimate based on partial data,3,0,11,0,3
Afghanistan,2020-08-20,estimate based on partial data,3,0,13,0,3
Afghanistan,2020-08-21,estimate based on partial data,2,0,10,0,2
Afghanistan,2020-08-22,estimate based on partial data,2,0,10,0,2
Afghanistan,2020-08-23,estimate based on partial data,2,0,8,0,2
Afghanistan,2020-08-24,estimate based on partial data,2,0,8,0,2
Afghanistan,2020-08-25,estimate based on partial data,1,0,7,0,1
Afghanistan,2020-08-26,estimate based on partial data,2,0,10,0,2
Afghanistan,2020-08-27,forecast,2,0,12,0,2
Afghanistan,2020-08-28,forecast,2,0,9,0,2
Afghanistan,2020-08-29,forecast,2,0,10,0,2
Afghanistan,2020-08-30,forecast,1,0,7,0,1
Afghanistan,2020-08-31,forecast,1,0,7,0,1
Afghanistan,2020-09-01,forecast,1,0,7,0,1
Afghanistan,2020-09-02,forecast,1,0,9,0,1
Afghanistan,2020-09-03,forecast,2,0,11,0,2
Afghanistan,2020-09-04,forecast,1,0,8,0,1
Afghanistan,2020-09-05,forecast,1,0,10,0,1
Afghanistan,2020-09-06,forecast,1,0,7,0,1
Afghanistan,2020-09-07,forecast,1,0,9,0,1
Afghanistan,2020-09-08,forecast,1,0,7,0,1
Afghanistan,2020-09-09,forecast,1,0,11,0,1
Albania,2020-06-21,estimate,1,0,3,0,1
Albania,2020-06-22,estimate,1,0,3,0,1
Albania,2020-06-23,estimate,1,0,3,0,1
Albania,2020-06-24,estimate,1,0,3,0,1
Albania,2020-06-25,estimate,1,0,3,0,1
Albania,2020-06-26,estimate,1,0,4,0,1
Albania,2020-06-27,estimate,1,0,4,0,1
Albania,2020-06-28,estimate,2,0,5,0,2
Albania,2020-06-29,estimate,2,0,4,0,2
Albania,2020-06-30,estimate,1,0,4,0,1
Albania,2020-07-01,estimate,2,0,4,0,2
Albania,2020-07-02,estimate,2,0,4,0,2
Albania,2020-07-03,estimate,2,0,5,0,2
Albania,2020-07-04,estimate,2,0,5,0,2
Albania,2020-07-05,estimate,2,0,5,0,2
Albania,2020-07-06,estimate,2,0,5,0,2
Albania,2020-07-07,estimate,2,0,4,0,2
Albania,2020-07-08,estimate,2,0,5,0,2
Albania,2020-07-09,estimate,2,0,5,0,2
Albania,2020-07-10,estimate,2,0,6,0,2
Albania,2020-07-11,estimate,2,0,6,0,2
Albania,2020-07-12,estimate,3,0,6,1,3
Albania,2020-07-13,estimate,2,0,6,0,2
Albania,2020-07-14,estimate,2,0,5,0,2
Albania,2020-07-15,estimate,3,0,6,1,3
Albania,2020-07-16,estimate,2,0,6,0,2
Albania,2020-07-17,estimate,3,0,7,1,3
Albania,2020-07-18,estimate,3,0,7,1,3
Albania,2020-07-19,estimate,3,0,7,0,3
Albania,2020-07-20,estimate,3,0,6,1,3
Albania,2020-07-21,estimate,3,0,6,1,3
Albania,2020-07-22,estimate,3,0,7,1,3
Albania,2020-07-23,estimate,3,0,6,1,3
Albania,2020-07-24,estimate,3,0,7,0,3
Albania,2020-07-25,estimate,3,0,8,0,3
Albania,2020-07-26,estimate,4,0,8,1,4
Albania,2020-07-27,estimate,3,0,7,0,3
Albania,2020-07-28,estimate,3,0,6,1,3
Albania,2020-07-29,estimate,3,0,8,0,3
Albania,2020-07-30,estimate,3,0,7,0,3
Albania,2020-07-31,estimate,4,0,8,1,4
Albania,2020-08-01,estimate,4,0,8,1,4
Albania,2020-08-02,estimate,4,0,9,2,5
Albania,2020-08-03,estimate,4,0,8,1,4
Albania,2020-08-04,estimate,3,0,7,1,3
Albania,2020-08-05,estimate,4,0,8,1,4
Albania,2020-08-06,estimate,3,0,7,0,3
Albania,2020-08-07,estimate,4,0,8,1,4
Albania,2020-08-08,estimate,4,0,8,1,4
Albania,2020-08-09,estimate based on partial data,5,0,9,2,5
Albania,2020-08-10,estimate based on partial data,4,0,8,1,4
Albania,2020-08-11,estimate based on partial data,3,0,7,0,3
Albania,2020-08-12,estimate based on partial data,4,0,8,1,4
Albania,2020-08-13,estimate based on partial data,3,0,7,0,3
Albania,2020-08-14,estimate based on partial data,4,0,8,1,4
Albania,2020-08-15,estimate based on partial data,4,0,8,1,4
Albania,2020-08-16,estimate based on partial data,4,0,9,2,5
Albania,2020-08-17,estimate based on partial data,4,0,8,1,4
Albania,2020-08-18,estimate based on partial data,3,0,7,1,3
Albania,2020-08-19,estimate based on partial data,4,0,8,1,4
Albania,2020-08-20,estimate based on partial data,3,0,7,0,3
Albania,2020-08-21,estimate based on partial data,4,0,8,1,4
Albania,2020-08-22,estimate based on partial data,4,0,8,1,4
Albania,2020-08-23,estimate based on partial data,4,0,9,2,5
Albania,2020-08-24,estimate based on partial data,3,0,8,0,3
Albania,2020-08-25,estimate based on partial data,3,0,7,0,3
Albania,2020-08-26,estimate based on partial data,4,0,8,1,4
Albania,2020-08-27,forecast,3,0,8,0,3
Albania,2020-08-28,forecast,4,0,9,1,4
Albania,2020-08-29,forecast,3,0,8,0,3
Albania,2020-08-30,forecast,4,0,10,0,4
Albania,2020-08-31,forecast,4,0,9,1,4
Albania,2020-09-01,forecast,3,0,7,0,3
Albania,2020-09-02,forecast,4,0,10,1,4
Albania,2020-09-03,forecast,3,0,9,0,3
Albania,2020-09-04,forecast,4,0,10,1,4
Albania,2020-09-05,forecast,4,0,10,1,4
Albania,2020-09-06,forecast,4,0,12,0,4
Albania,2020-09-07,forecast,3,0,10,0,3
Albania,2020-09-08,forecast,3,0,10,0,3
Albania,2020-09-09,forecast,4,0,11,1,4
Algeria,2020-06-17,estimate,9,2,15,4,9
Algeria,2020-06-18,estimate,9,2,15,4,9
Algeria,2020-06-19,estimate,10,2,17,5,11
Algeria,2020-06-20,estimate,8,2,14,4,9
Algeria,2020-06-21,estimate,9,2,15,4,9
Algeria,2020-06-22,estimate,8,2,14,5,9
Algeria,2020-06-23,estimate,8,1,13,3,8
Algeria,2020-06-24,estimate,9,2,15,5,10
Algeria,2020-06-25,estimate,9,3,16,5,10
Algeria,2020-06-26,estimate,10,3,17,7,12
Algeria,2020-06-27,estimate,8,3,15,4,9
Algeria,2020-06-28,estimate,9,2,15,4,9
Algeria,2020-06-29,estimate,8,1,13,4,8
Algeria,2020-06-30,estimate,8,2,13,5,9
Algeria,2020-07-01,estimate,9,3,16,5,10
Algeria,2020-07-02,estimate,8,3,15,4,9
Algeria,2020-07-03,estimate,10,4,18,5,11
Algeria,2020-07-04,estimate,9,2,15,4,9
Algeria,2020-07-05,estimate,9,2,15,4,9
Algeria,2020-07-06,estimate,8,2,13,5,9
Algeria,2020-07-07,estimate,8,2,14,5,9
Algeria,2020-07-08,estimate,9,2,16,5,10
Algeria,2020-07-09,estimate,9,3,16,5,10
Algeria,2020-07-10,estimate,10,2,17,5,11
Algeria,2020-07-11,estimate,9,3,15,4,9
Algeria,2020-07-12,estimate,9,2,15,5,10
Algeria,2020-07-13,estimate,8,2,14,5,9
Algeria,2020-07-14,estimate,8,2,14,5,9
Algeria,2020-07-15,estimate,9,3,16,5,10
Algeria,2020-07-16,estimate,9,2,16,5,10
Algeria,2020-07-17,estimate,11,3,18,5,11
Algeria,2020-07-18,estimate,9,3,16,4,9
Algeria,2020-07-19,estimate,9,3,16,5,10
Algeria,2020-07-20,estimate,8,2,14,3,8
Algeria,2020-07-21,estimate,8,1,14,4,9
Algeria,2020-07-22,estimate,10,3,17,6,11
Algeria,2020-07-23,estimate,10,2,16,6,11
Algeria,2020-07-24,estimate,11,3,18,6,12
Algeria,2020-07-25,estimate,9,2,16,5,10
Algeria,2020-07-26,estimate,9,2,16,5,10
Algeria,2020-07-27,estimate,8,2,14,4,9
Algeria,2020-07-28,estimate,8,2,15,4,9
Algeria,2020-07-29,estimate,10,3,17,6,11
Algeria,2020-07-30,estimate,10,2,16,6,11
Algeria,2020-07-31,estimate,11,4,19,6,12
Algeria,2020-08-01,estimate,9,2,16,5,10
Algeria,2020-08-02,estimate,10,2,16,6,11
Algeria,2020-08-03,estimate,8,3,15,4,9
Algeria,2020-08-04,estimate,9,2,15,4,9
Algeria,2020-08-05,estimate,10,2,17,5,11
Algeria,2020-08-06,estimate,10,3,17,7,12
Algeria,2020-08-07,estimate,11,3,19,6,12
Algeria,2020-08-08,estimate,9,3,16,5,10
Algeria,2020-08-09,estimate based on partial data,10,3,16,6,11
Algeria,2020-08-10,estimate based on partial data,8,1,14,4,9
Algeria,2020-08-11,estimate based on partial data,8,3,15,4,9
Algeria,2020-08-12,estimate based on partial data,10,2,17,5,11
Algeria,2020-08-13,estimate based on partial data,10,3,17,4,10
Algeria,2020-08-14,estimate based on partial data,11,3,19,6,12
Algeria,2020-08-15,estimate based on partial data,9,2,16,5,10
Algeria,2020-08-16,estimate based on partial data,9,3,16,5,10
Algeria,2020-08-17,estimate based on partial data,8,3,15,4,9
Algeria,2020-08-18,estimate based on partial data,8,3,15,4,9
Algeria,2020-08-19,estimate based on partial data,10,3,17,6,11
Algeria,2020-08-20,estimate based on partial data,10,3,17,6,11
Algeria,2020-08-21,estimate based on partial data,11,4,19,5,11
Algeria,2020-08-22,estimate based on partial data,9,2,16,5,10
Algeria,2020-08-23,estimate based on partial data,9,2,16,6,11
Algeria,2020-08-24,estimate based on partial data,8,3,15,4,9
Algeria,2020-08-25,estimate based on partial data,8,2,15,4,9
Algeria,2020-08-26,estimate based on partial data,10,2,17,6,11
Algeria,2020-08-27,forecast,9,2,17,6,11
Algeria,2020-08-28,forecast,11,2,19,5,12
Algeria,2020-08-29,forecast,9,1,16,5,10
Algeria,2020-08-30,forecast,9,1,16,6,11
Algeria,2020-08-31,forecast,8,1,15,4,9
Algeria,2020-09-01,forecast,8,1,15,4,9
Algeria,2020-09-02,forecast,10,2,17,4,10
Algeria,2020-09-03,forecast,9,2,18,4,10
Algeria,2020-09-04,forecast,11,3,21,5,12
Algeria,2020-09-05,forecast,9,1,17,4,10
Algeria,2020-09-06,forecast,9,2,18,4,10
Algeria,2020-09-07,forecast,8,1,16,4,9
Algeria,2020-09-08,forecast,8,1,16,2,8
Algeria,2020-09-09,forecast,10,1,19,3,10
Angola,2020-06-26,estimate,0,0,1,0,0
Angola,2020-06-27,estimate,0,0,1,0,0
Angola,2020-06-28,estimate,0,0,1,0,0
Angola,2020-06-29,estimate,0,0,2,0,0
Angola,2020-06-30,estimate,0,0,1,0,0
Angola,2020-07-01,estimate,0,0,1,0,0
Angola,2020-07-02,estimate,0,0,2,0,0
Angola,2020-07-03,estimate,0,0,1,0,0
Angola,2020-07-04,estimate,0,0,1,0,0
Angola,2020-07-05,estimate,0,0,1,0,0
Angola,2020-07-06,estimate,0,0,1,0,0
Angola,2020-07-07,estimate,0,0,1,0,0
Angola,2020-07-08,estimate,0,0,1,0,0
Angola,2020-07-09,estimate,0,0,2,0,0
Angola,2020-07-10,estimate,0,0,2,0,0
Angola,2020-07-11,estimate,0,0,2,0,0
Angola,2020-07-12,estimate,0,0,1,0,0
Angola,2020-07-13,estimate,0,0,2,0,0
Angola,2020-07-14,estimate,0,0,1,0,0
Angola,2020-07-15,estimate,0,0,1,0,0
Angola,2020-07-16,estimate,0,0,3,0,0
Angola,2020-07-17,estimate,0,0,2,0,0
Angola,2020-07-18,estimate,0,0,2,0,0
Angola,2020-07-19,estimate,0,0,2,0,0
Angola,2020-07-20,estimate,0,0,2,0,0
Angola,2020-07-21,estimate,0,0,2,0,0
Angola,2020-07-22,estimate,0,0,2,0,0
Angola,2020-07-23,estimate,0,0,3,0,0
Angola,2020-07-24,estimate,0,0,3,0,0
Angola,2020-07-25,estimate,0,0,2,0,0
Angola,2020-07-26,estimate,0,0,2,0,0
Angola,2020-07-27,estimate,0,0,3,0,0
Angola,2020-07-28,estimate,0,0,2,0,0
Angola,2020-07-29,estimate,0,0,2,0,0
Angola,2020-07-30,estimate,0,0,4,0,0
Angola,2020-07-31,estimate,0,0,3,0,0
Angola,2020-08-01,estimate,0,0,3,0,0
Angola,2020-08-02,estimate,0,0,3,0,0
Angola,2020-08-03,estimate,0,0,3,0,0
Angola,2020-08-04,estimate,0,0,3,0,0
Angola,2020-08-05,estimate,0,0,3,0,0
Angola,2020-08-06,estimate,0,0,5,0,0
Angola,2020-08-07,estimate,0,0,4,0,0
Angola,2020-08-08,estimate,0,0,3,0,0
Angola,2020-08-09,estimate based on partial data,0,0,3,0,0
Angola,2020-08-10,estimate based on partial data,0,0,4,0,0
Angola,2020-08-11,estimate based on partial data,0,0,3,0,0
Angola,2020-08-12,estimate based on partial data,0,0,3,0,0
Angola,2020-08-13,estimate based on partial data,0,0,6,0,0
Angola,2020-08-14,estimate based on partial data,0,0,4,0,0
Angola,2020-08-15,estimate based on partial data,0,0,4,0,0
Angola,2020-08-16,estimate based on partial data,0,0,3,0,0
Angola,2020-08-17,estimate based on partial data,0,0,4,0,0
Angola,2020-08-18,estimate based on partial data,0,0,3,0,0
Angola,2020-08-19,estimate based on partial data,0,0,3,0,0
Angola,2020-08-20,estimate based on partial data,0,0,7,0,0
Angola,2020-08-21,estimate based on partial data,0,0,4,0,0
Angola,2020-08-22,estimate based on partial data,0,0,4,0,0
Angola,2020-08-23,estimate based on partial data,0,0,4,0,0
Angola,2020-08-24,estimate based on partial data,0,0,5,0,0
Angola,2020-08-25,estimate based on partial data,0,0,4,0,0
Angola,2020-08-26,estimate based on partial data,0,0,4,0,0
Angola,2020-08-27,forecast,0,0,7,0,0
Angola,2020-08-28,forecast,0,0,5,0,0
Angola,2020-08-29,forecast,0,0,5,0,0
Angola,2020-08-30,forecast,0,0,4,0,0
Angola,2020-08-31,forecast,0,0,5,0,0
Angola,2020-09-01,forecast,0,0,4,0,0
Angola,2020-09-02,forecast,0,0,4,0,0
Angola,2020-09-03,forecast,0,0,9,0,0
Angola,2020-09-04,forecast,0,0,6,0,0
Angola,2020-09-05,forecast,0,0,6,0,0
Angola,2020-09-06,forecast,0,0,5,0,0
Angola,2020-09-07,forecast,0,0,7,0,0
Angola,2020-09-08,forecast,0,0,5,0,0
Angola,2020-09-09,forecast,0,0,5,0,0
Argentina,2020-06-17,estimate,21,3,43,9,24
Argentina,2020-06-18,estimate,32,5,65,13,36
Argentina,2020-06-19,estimate,26,4,52,9,28
Argentina,2020-06-20,estimate,32,5,62,13,35
Argentina,2020-06-21,estimate,26,2,52,9,28
Argentina,2020-06-22,estimate,16,2,34,6,18
Argentina,2020-06-23,estimate,31,4,64,14,36
Argentina,2020-06-24,estimate,26,4,53,9,28
Argentina,2020-06-25,estimate,38,6,78,11,40
Argentina,2020-06-26,estimate,31,4,63,11,34
Argentina,2020-06-27,estimate,37,4,74,17,43
Argentina,2020-06-28,estimate,32,4,67,12,36
Argentina,2020-06-29,estimate,19,2,41,7,21
Argentina,2020-06-30,estimate,36,4,73,13,39
Argentina,2020-07-01,estimate,31,4,62,12,34
Argentina,2020-07-02,estimate,47,8,94,15,50
Argentina,2020-07-03,estimate,38,7,82,13,41
Argentina,2020-07-04,estimate,46,7,97,18,51
Argentina,2020-07-05,estimate,38,5,79,15,43
Argentina,2020-07-06,estimate,25,3,50,10,28
Argentina,2020-07-07,estimate,44,9,96,16,49
Argentina,2020-07-08,estimate,39,5,79,18,45
Argentina,2020-07-09,estimate,58,10,119,20,63
Argentina,2020-07-10,estimate,48,9,99,19,54
Argentina,2020-07-11,estimate,56,6,112,22,64
Argentina,2020-07-12,estimate,48,7,99,25,60
Argentina,2020-07-13,estimate,30,6,63,12,34
Argentina,2020-07-14,estimate,57,7,111,21,63
Argentina,2020-07-15,estimate,48,12,102,19,53
Argentina,2020-07-16,estimate,74,12,148,27,78
Argentina,2020-07-17,estimate,61,12,123,26,68
Argentina,2020-07-18,estimate,73,12,144,27,81
Argentina,2020-07-19,estimate,61,7,122,31,73
Argentina,2020-07-20,estimate,38,5,77,14,42
Argentina,2020-07-21,estimate,72,13,142,34,85
Argentina,2020-07-22,estimate,61,13,127,23,68
Argentina,2020-07-23,estimate,92,12,183,41,108
Argentina,2020-07-24,estimate,76,16,155,36,88
Argentina,2020-07-25,estimate,93,17,182,45,111
Argentina,2020-07-26,estimate,78,10,153,33,89
Argentina,2020-07-27,estimate,47,8,97,21,54
Argentina,2020-07-28,estimate,94,13,187,48,114
Argentina,2020-07-29,estimate,76,13,150,26,81
Argentina,2020-07-30,estimate,116,21,240,50,131
Argentina,2020-07-31,estimate,98,12,191,49,117
Argentina,2020-08-01,estimate,116,22,239,54,139
Argentina,2020-08-02,estimate,97,13,195,43,114
Argentina,2020-08-03,estimate,61,9,126,26,70
Argentina,2020-08-04,estimate,114,19,236,54,135
Argentina,2020-08-05,estimate,94,20,195,36,105
Argentina,2020-08-06,estimate,147,21,285,71,174
Argentina,2020-08-07,estimate,120,21,248,53,140
Argentina,2020-08-08,estimate,145,25,292,76,179
Argentina,2020-08-09,estimate based on partial data,122,18,242,52,138
Argentina,2020-08-10,estimate based on partial data,77,11,152,31,86
Argentina,2020-08-11,estimate based on partial data,143,24,290,65,166
Argentina,2020-08-12,estimate based on partial data,122,24,245,60,144
Argentina,2020-08-13,estimate based on partial data,190,41,382,104,237
Argentina,2020-08-14,estimate based on partial data,151,28,303,60,167
Argentina,2020-08-15,estimate based on partial data,179,34,371,78,207
Argentina,2020-08-16,estimate based on partial data,155,24,310,59,171
Argentina,2020-08-17,estimate based on partial data,95,11,192,34,103
Argentina,2020-08-18,estimate based on partial data,174,35,365,67,196
Argentina,2020-08-19,estimate based on partial data,154,26,309,69,176
Argentina,2020-08-20,estimate based on partial data,230,33,472,94,262
Argentina,2020-08-21,estimate based on partial data,188,41,392,90,224
Argentina,2020-08-22,estimate based on partial data,232,45,460,111,278
Argentina,2020-08-23,estimate based on partial data,193,42,398,88,224
Argentina,2020-08-24,estimate based on partial data,122,20,247,56,144
Argentina,2020-08-25,estimate based on partial data,225,45,472,89,252
Argentina,2020-08-26,estimate based on partial data,193,35,393,75,214
Argentina,2020-08-27,forecast,294,55,612,125,343
Argentina,2020-08-28,forecast,238,39,511,108,281
Argentina,2020-08-29,forecast,290,37,609,112,332
Argentina,2020-08-30,forecast,239,28,516,85,269
Argentina,2020-08-31,forecast,157,22,330,70,187
Argentina,2020-09-01,forecast,285,53,623,129,334
Argentina,2020-09-02,forecast,235,37,523,86,264
Argentina,2020-09-03,forecast,369,41,799,161,438
Argentina,2020-09-04,forecast,294,59,700,112,339
Argentina,2020-09-05,forecast,355,43,825,134,406
Argentina,2020-09-06,forecast,302,47,693,102,335
Argentina,2020-09-07,forecast,191,22,439,72,219
Argentina,2020-09-08,forecast,358,40,811,145,414
Argentina,2020-09-09,forecast,304,30,750,104,348
Armenia,2020-06-17,estimate,12,3,21,6,13
Armenia,2020-06-18,estimate,9,2,17,5,10
Armenia,2020-06-19,estimate,9,1,16,4,10
Armenia,2020-06-20,estimate,10,2,19,6,12
Armenia,2020-06-21,estimate,9,2,17,3,9
Armenia,2020-06-22,estimate,9,2,17,4,10
Armenia,2020-06-23,estimate,9,2,16,4,10
Armenia,2020-06-24,estimate,13,3,22,7,14
Armenia,2020-06-25,estimate,9,2,17,4,10
Armenia,2020-06-26,estimate,10,3,18,5,11
Armenia,2020-06-27,estimate,11,2,19,6,12
Armenia,2020-06-28,estimate,10,2,17,4,10
Armenia,2020-06-29,estimate,9,1,16,4,10
Armenia,2020-06-30,estimate,9,1,16,3,9
Armenia,2020-07-01,estimate,12,3,22,7,14
Armenia,2020-07-02,estimate,9,1,17,4,10
Armenia,2020-07-03,estimate,9,2,18,4,10
Armenia,2020-07-04,estimate,11,2,20,5,12
Armenia,2020-07-05,estimate,9,3,18,4,10
Armenia,2020-07-06,estimate,9,2,17,3,9
Armenia,2020-07-07,estimate,9,1,16,4,10
Armenia,2020-07-08,estimate,12,2,22,7,14
Armenia,2020-07-09,estimate,9,2,17,4,10
Armenia,2020-07-10,estimate,10,1,17,4,10
Armenia,2020-07-11,estimate,10,3,19,5,11
Armenia,2020-07-12,estimate,9,1,16,3,9
Armenia,2020-07-13,estimate,9,1,16,3,9
Armenia,2020-07-14,estimate,8,1,15,4,9
Armenia,2020-07-15,estimate,12,2,20,6,13
Armenia,2020-07-16,estimate,9,2,16,5,10
Armenia,2020-07-17,estimate,9,1,16,3,9
Armenia,2020-07-18,estimate,10,2,17,4,10
Armenia,2020-07-19,estimate,8,1,15,3,8
Armenia,2020-07-20,estimate,8,1,14,4,9
Armenia,2020-07-21,estimate,8,2,14,3,8
Armenia,2020-07-22,estimate,10,3,19,5,11
Armenia,2020-07-23,estimate,8,1,14,3,8
Armenia,2020-07-24,estimate,7,1,14,3,8
Armenia,2020-07-25,estimate,8,1,15,3,8
Armenia,2020-07-26,estimate,7,1,13,2,7
Armenia,2020-07-27,estimate,6,0,12,3,7
Armenia,2020-07-28,estimate,6,1,12,3,7
Armenia,2020-07-29,estimate,9,2,16,6,11
Armenia,2020-07-30,estimate,6,1,12,3,7
Armenia,2020-07-31,estimate,6,1,12,3,7
Armenia,2020-08-01,estimate,6,1,12,3,7
Armenia,2020-08-02,estimate,6,1,11,2,6
Armenia,2020-08-03,estimate,5,1,10,1,5
Armenia,2020-08-04,estimate,5,0,10,1,5
Armenia,2020-08-05,estimate,7,1,13,3,7
Armenia,2020-08-06,estimate,5,1,10,3,6
Armenia,2020-08-07,estimate,5,0,10,3,6
Armenia,2020-08-08,estimate,5,0,10,1,5
Armenia,2020-08-09,estimate based on partial data,5,0,9,2,5
Armenia,2020-08-10,estimate based on partial data,4,1,9,2,5
Armenia,2020-08-11,estimate based on partial data,4,0,8,1,4
Armenia,2020-08-12,estimate based on partial data,6,1,11,2,6
Armenia,2020-08-13,estimate based on partial data,4,0,8,1,4
Armenia,2020-08-14,estimate based on partial data,4,0,8,1,4
Armenia,2020-08-15,estimate based on partial data,4,0,9,2,5
Armenia,2020-08-16,estimate based on partial data,4,0,8,1,4
Armenia,2020-08-17,estimate based on partial data,3,0,7,0,3
Armenia,2020-08-18,estimate based on partial data,3,0,7,0,3
Armenia,2020-08-19,estimate based on partial data,5,0,9,2,5
Armenia,2020-08-20,estimate based on partial data,4,0,7,1,4
Armenia,2020-08-21,estimate based on partial data,3,0,7,0,3
Armenia,2020-08-22,estimate based on partial data,4,0,8,1,4
Armenia,2020-08-23,estimate based on partial data,3,0,7,1,3
Armenia,2020-08-24,estimate based on partial data,3,0,7,2,4
Armenia,2020-08-25,estimate based on partial data,3,0,6,1,3
Armenia,2020-08-26,estimate based on partial data,4,0,8,1,4
Armenia,2020-08-27,forecast,3,0,7,1,3
Armenia,2020-08-28,forecast,3,0,7,1,3
Armenia,2020-08-29,forecast,3,0,7,1,3
Armenia,2020-08-30,forecast,3,0,6,1,3
Armenia,2020-08-31,forecast,3,0,6,1,3
Armenia,2020-09-01,forecast,2,0,6,0,2
Armenia,2020-09-02,forecast,3,0,8,0,3
Armenia,2020-09-03,forecast,2,0,6,0,2
Armenia,2020-09-04,forecast,3,0,7,1,3
Armenia,2020-09-05,forecast,3,0,7,1,3
Armenia,2020-09-06,forecast,2,0,7,0,2
Armenia,2020-09-07,forecast,2,0,6,0,2
Armenia,2020-09-08,forecast,2,0,6,0,2
Armenia,2020-09-09,forecast,3,0,9,0,3
Australia,2020-07-09,estimate,0,0,2,0,0
Australia,2020-07-10,estimate,0,0,2,0,0
Australia,2020-07-11,estimate,0,0,2,0,0
Australia,2020-07-12,estimate,0,0,2,0,0
Australia,2020-07-13,estimate,1,0,3,0,1
Australia,2020-07-14,estimate,1,0,3,0,1
Australia,2020-07-15,estimate,1,0,3,0,1
Australia,2020-07-16,estimate,1,0,4,0,1
Australia,2020-07-17,estimate,1,0,4,0,1
Australia,2020-07-18,estimate,1,0,4,0,1
Australia,2020-07-19,estimate,1,0,4,0,1
Australia,2020-07-20,estimate,3,0,6,1,3
Australia,2020-07-21,estimate,3,0,7,0,3
Australia,2020-07-22,estimate,3,0,6,1,3
Australia,2020-07-23,estimate,4,0,9,1,4
Australia,2020-07-24,estimate,4,0,8,1,4
Australia,2020-07-25,estimate,4,0,8,1,4
Australia,2020-07-26,estimate,4,0,8,1,4
Australia,2020-07-27,estimate,7,0,13,2,7
